block_group,hhld_nocar,hhld_single_mother,hhld_total,hhld_total_w_chld,pop_asiapacific,pop_black,pop_hispanic,pop_indig,pop_otherrace,pop_poverty,pop_total,pop_white,workers_all,workers_essential
250214221004,21,28,469,129,0,124,22,0,10,104,1081,925,516,256
250214222001,12,0,307,71,58,0,78,0,0,0,707,571,14,9
250214222002,22,0,569,194,69,0,4,0,98,133,1440,1269,883,423
250214222003,20,0,511,125,0,102,22,0,0,0,1137,1013,609,308
250214222004,14,20,360,157,0,18,0,0,22,50,1123,1083,505,244
250214222005,50,0,1265,225,734,45,26,0,64,321,2347,1478,1183,590
250214222006,16,33,412,144,0,0,55,0,0,119,940,885,892,436
250214223011,20,55,481,147,0,75,42,0,96,94,1355,1142,736,378
250214223012,25,12,574,167,8,27,51,0,47,57,1744,1611,1054,516
250214223021,19,26,517,171,22,45,0,0,85,27,1433,1281,683,330
250214223022,19,0,507,77,82,32,69,0,105,15,974,686,557,271
250214223023,37,63,1010,298,369,689,51,0,152,112,2346,1085,1103,579
250214223024,27,35,729,149,63,0,130,19,74,71,1608,1322,928,458
250214223025,12,0,328,56,0,17,0,15,0,0,740,708,488,235
250214224001,36,15,382,44,0,0,81,0,0,59,745,664,510,246
250214224002,58,96,612,169,54,14,0,0,44,137,1536,1424,638,312
250214224003,66,0,690,110,55,0,83,0,0,15,1462,1324,914,446
250214224004,31,0,331,58,82,14,0,0,31,61,731,604,372,188
250214224005,133,146,1390,433,192,526,178,14,18,193,3212,2284,1618,818
250214225011,44,78,600,164,0,20,53,0,18,179,1214,1123,671,338
250214225012,81,282,1096,420,98,383,110,0,16,332,2563,1956,1196,623
250214225013,20,0,270,98,33,0,21,0,0,19,742,688,362,174
250214225014,18,0,249,61,0,0,18,0,0,0,645,627,412,198
250214225021,30,72,392,97,0,104,2,0,43,4,759,610,608,315
250214225022,44,40,567,189,173,21,129,0,151,106,1302,828,548,286
250214225023,72,91,930,240,223,203,117,0,46,213,2237,1648,929,480
250214225024,26,70,344,144,0,0,83,0,0,271,956,873,704,362
250214226001,41,41,487,117,37,0,15,0,30,34,1495,1413,451,216
250214226002,41,60,489,243,11,271,0,0,12,29,1533,1239,519,236
250214226003,30,0,354,70,0,0,0,0,0,12,1002,1002,725,348
250214226004,34,0,410,62,42,0,41,0,0,19,1018,935,639,319
250214226005,28,17,332,81,45,0,0,0,0,28,768,723,593,275
250214226006,12,12,146,52,0,0,0,0,0,0,481,481,354,167
250214226007,20,0,247,140,0,0,0,0,0,0,794,794,484,238
250214227001,40,17,632,144,85,19,83,0,15,168,1436,1234,854,419
250214227002,23,15,370,78,31,20,0,0,0,76,958,907,553,278
250214227003,19,0,301,85,129,0,28,0,19,11,726,550,456,204
250214227004,14,0,220,46,39,0,0,0,0,0,486,447,366,176
250214228001,21,52,824,66,7,22,20,0,7,54,1478,1422,836,385
250214228002,10,0,402,87,0,0,0,0,18,26,934,916,490,236
250214228003,8,8,329,93,158,0,0,0,0,167,1095,937,418,196
250214228004,7,27,282,92,82,0,0,0,13,0,709,614,399,192
250214231001,17,0,443,71,0,0,9,0,0,59,954,945,600,266
250214231002,25,0,661,144,0,0,17,0,12,154,1529,1500,665,292
250214231003,9,0,241,91,0,0,0,0,0,21,760,760,318,138
250214231004,22,19,580,368,48,0,31,0,32,46,1998,1887,837,363
250214231005,29,27,764,210,16,11,0,0,0,64,1882,1855,453,212
250214231006,16,0,430,249,0,38,21,7,20,15,1326,1240,563,250
250214401001,23,0,691,158,91,0,0,0,23,94,1460,1346,638,306
250214401002,29,12,853,254,68,0,18,0,12,155,2182,2084,1350,618
250214401003,18,99,552,231,40,43,0,0,0,87,1768,1685,748,347
250214401004,20,21,596,229,15,15,0,0,193,15,1796,1573,1165,553
250214401005,29,0,868,138,17,61,0,0,19,112,1882,1785,1182,550
250214412021,14,25,972,383,66,8,94,0,11,155,3044,2865,1581,717
250214412031,44,8,1077,268,9,160,33,0,0,62,2564,2362,1485,666
250214412032,16,34,413,149,0,0,12,3,0,53,1344,1329,617,298
250214412041,17,28,742,192,0,0,66,0,0,85,1990,1924,1218,561
250214412042,22,73,958,447,0,132,127,0,0,68,2792,2533,1307,587
250214421011,7,0,370,151,113,0,43,0,50,56,1208,1002,498,222
250214421012,14,70,697,348,173,0,10,0,30,61,2094,1881,1137,514
250214421013,7,30,340,152,117,106,65,0,79,0,1766,1399,847,393
250214421014,8,42,382,122,23,0,0,0,11,42,828,794,515,239
250214421021,31,65,994,222,121,0,58,0,69,31,2043,1795,1038,462
250214421022,17,33,534,179,83,0,129,0,81,94,1628,1335,804,367
250214421023,24,0,765,329,141,0,99,0,0,0,2300,2060,1465,643
250214421024,10,19,325,102,66,0,0,0,0,67,1211,1145,606,272
250214421031,19,37,1085,558,287,124,53,0,203,312,3415,2748,1623,719
250214421032,15,19,870,516,19,0,45,0,29,0,2813,2720,1413,630
250214421033,6,37,386,202,217,0,0,0,0,12,1122,905,787,350
250214422011,11,10,689,154,120,0,0,0,43,63,1538,1375,1026,477
250214422012,14,9,813,427,81,0,67,0,69,7,2531,2314,1461,646
250214422021,144,16,1418,221,44,21,116,0,111,279,3330,3038,1729,765
250214422022,82,161,806,302,0,15,73,0,0,161,1941,1853,816,360
250214422023,56,20,548,264,237,41,0,0,56,18,1546,1212,616,281
250214422024,64,15,633,219,0,0,0,0,16,68,1708,1692,1101,493
250214431011,21,0,701,172,16,57,12,0,61,73,2032,1886,971,454
250214431012,26,58,860,198,36,50,124,0,63,0,1792,1519,1255,597
250214431013,20,27,677,357,73,0,59,0,37,51,2486,2317,1073,497
250214431014,22,37,719,152,0,47,50,0,10,70,1498,1391,1180,546
250214431021,28,38,911,324,38,6,36,0,39,101,2417,2298,1119,522
250214431022,34,79,1085,457,24,21,146,0,186,112,3160,2783,1717,830
250214431023,17,37,541,268,0,87,28,0,15,67,1458,1328,869,407
250214431024,17,0,562,156,0,1,0,0,0,71,1430,1429,812,374
250214431025,11,29,374,90,0,0,0,0,0,35,743,743,607,284
250214561011,37,10,734,348,117,420,31,0,76,61,2462,1818,1266,648
250214561012,31,6,601,173,74,359,39,0,4,33,1778,1302,1019,504
250214561021,26,80,763,246,0,202,16,0,113,226,1845,1514,887,441
250214561022,25,21,748,245,34,428,136,106,244,81,2132,1184,1220,610
250214561023,13,20,403,146,31,139,102,0,30,12,1123,821,593,314
250214562001,67,85,798,181,117,477,93,0,57,79,1794,1050,864,466
250214562002,62,86,743,260,368,126,149,0,181,130,2078,1254,1436,708
250214563011,75,63,439,180,78,141,104,0,59,309,1137,755,575,300
250214563012,66,63,391,110,38,200,28,0,72,118,984,646,539,283
250214563021,46,16,1098,79,92,155,22,0,83,148,1895,1543,1159,593
250214563022,23,38,545,211,38,318,132,71,169,140,1498,770,612,315
250214563023,12,34,305,72,50,19,0,0,0,139,866,797,472,231
250214563024,19,109,448,143,60,180,120,13,0,239,806,433,617,326
250214564011,15,89,403,100,27,222,56,0,30,10,1083,748,689,349
250214564012,22,62,560,203,0,47,11,0,57,103,1549,1434,1053,532
250214564021,3,54,279,118,0,220,0,0,0,0,862,642,562,280
250214564022,5,8,378,120,6,75,0,0,6,0,1010,923,754,363
250214564023,11,90,801,324,91,131,141,0,30,159,2451,2058,1372,672
250214564024,4,40,347,137,0,209,24,0,54,79,1181,894,522,245
250214571001,23,9,355,135,235,134,24,0,0,58,1151,758,524,270
250214571002,26,0,393,152,19,208,129,14,48,75,1310,892,590,310
250214571003,27,40,406,78,77,108,0,0,0,146,916,731,594,289
250214571004,28,0,428,80,0,141,79,0,35,178,1105,850,579,299
250214572001,14,0,362,168,151,79,1,24,49,3,1231,927,534,228
250214572002,12,0,328,163,0,0,33,0,0,0,968,935,522,237
250214572003,31,0,817,267,138,137,29,0,70,81,1872,1498,830,357
250214572004,18,17,469,218,174,0,67,0,93,0,1316,982,704,302
250214572005,8,0,227,126,0,0,147,0,0,0,749,602,358,156
250235001011,25,48,713,156,37,12,81,0,37,68,1530,1363,761,355
250235001012,12,17,349,52,63,0,10,0,11,60,729,645,430,203
250235001013,24,29,697,194,0,12,24,0,0,91,1785,1749,711,339
250235001031,82,32,1177,135,9,11,97,0,62,105,2078,1899,1251,622
250235001041,26,10,415,140,0,0,0,0,0,34,1086,1086,618,301
250235001042,25,14,408,73,0,0,0,0,0,24,889,889,488,232
250235001043,28,0,450,92,21,0,12,0,74,28,1074,967,411,195
250235001044,41,0,651,70,0,13,11,0,0,30,1253,1229,761,374
250235011011,13,22,448,179,30,7,55,0,18,80,1221,1111,626,264
250235011012,12,6,439,193,0,6,37,0,0,40,1261,1218,633,276
250235011013,9,0,312,144,0,0,0,0,0,17,841,841,409,186
250235011021,23,22,363,182,0,0,0,0,0,30,1163,1163,507,226
250235011022,54,15,837,277,3,10,41,0,0,66,2458,2404,1169,495
250235011023,45,36,692,389,0,0,13,0,21,151,2070,2036,937,433
250235011024,86,40,1336,292,44,6,2,0,11,79,2912,2849,1238,538
250235012011,10,10,447,202,41,14,8,0,0,7,1471,1408,621,267
250235012012,20,35,884,380,30,0,17,0,22,53,2591,2522,1122,500
250235012021,15,13,220,112,38,0,0,0,19,0,698,641,433,176
250235012022,30,40,433,275,15,19,74,0,32,127,1437,1297,643,292
250235012023,164,31,2332,514,230,21,17,0,132,398,5175,4775,1906,818
250235021011,19,20,652,266,0,0,114,0,93,70,1738,1531,921,452
250235021012,9,88,310,176,0,84,0,0,74,23,1033,875,777,373
250235021013,13,11,458,188,0,0,0,0,12,121,1587,1575,746,378
250235021014,26,96,905,257,0,96,22,0,57,301,2126,1951,845,420
250235021021,47,67,590,188,0,100,0,0,0,0,1504,1404,1033,499
250235021022,59,16,752,151,0,81,126,0,0,164,1728,1521,1099,526
250235021023,67,73,842,378,0,126,158,0,279,377,2196,1633,1145,572
250235022001,18,0,457,101,23,0,22,0,0,0,1116,1071,695,347
250235022002,26,37,629,106,40,7,29,0,0,98,1522,1446,821,397
250235022003,35,25,864,124,17,0,0,0,6,59,2001,1978,1102,526
250235022004,18,0,438,172,0,0,0,0,0,53,1358,1358,544,273
250235031011,11,58,642,196,28,78,31,0,0,45,1912,1775,1050,493
250235031012,19,79,1143,603,53,0,0,0,0,98,3763,3710,1837,866
250235031013,9,32,521,164,0,18,0,0,46,0,1406,1342,961,446
250235031021,31,22,502,211,13,0,0,0,11,111,1369,1345,662,297
250235031022,36,0,578,244,0,0,0,0,0,18,1916,1916,854,400
250235031023,19,13,309,134,29,0,0,0,0,0,866,837,471,216
250235031024,16,0,262,109,0,0,0,0,0,0,886,886,498,212
250235031025,32,0,505,93,0,1,0,0,17,83,1059,1041,605,287
250235031026,26,0,420,77,0,19,11,0,103,47,1220,1087,580,267
250235041011,21,30,894,406,87,7,15,0,12,31,2666,2545,1287,599
250235041012,15,57,628,223,50,34,0,0,93,154,1610,1433,909,404
250235041013,9,17,408,159,13,0,6,0,0,11,1299,1280,693,316
250235041021,4,11,470,200,33,0,0,0,17,32,1429,1379,775,359
250235041022,2,24,288,153,13,0,0,0,0,52,923,910,464,214
250235041023,5,19,559,255,0,0,18,0,51,61,1737,1668,805,364
250235041024,4,0,427,182,0,0,101,0,0,13,1323,1222,543,247
250235051011,12,0,489,64,0,0,45,0,64,0,1131,1022,688,322
250235051012,11,16,448,102,15,0,0,0,0,82,889,874,678,320
250235051013,8,0,362,175,0,0,0,0,0,22,1160,1160,596,275
250235051014,9,57,399,162,85,0,0,0,141,0,1154,928,561,260
250235051015,19,84,805,228,8,103,0,0,156,68,2120,1853,899,414
250235051021,15,0,415,160,0,8,3,0,13,40,1175,1151,632,282
250235051022,21,38,593,226,0,0,37,0,39,110,1580,1504,876,408
250235051023,18,36,506,191,0,0,0,0,32,31,1440,1408,734,327
250235051024,11,0,314,143,0,0,0,0,0,17,978,978,429,197
250235052001,13,14,300,14,0,0,0,0,0,164,490,490,241,107
250235052002,30,22,660,211,25,33,76,0,14,201,1815,1667,928,426
250235052003,57,126,1253,424,0,0,13,0,112,50,3303,3178,1390,623
250235052004,27,23,602,140,0,0,1,0,0,18,1356,1355,610,285
250235061011,9,52,556,202,57,0,0,44,0,79,1453,1352,724,344
250235061012,13,16,810,324,14,11,94,0,121,42,2562,2322,1174,551
250235061013,5,69,361,137,0,0,0,0,0,0,978,978,474,229
250235061014,10,12,624,201,0,0,138,0,0,28,1717,1579,734,343
250235061021,19,15,310,149,0,0,0,0,0,241,884,884,472,239
250235061022,20,0,321,125,16,13,0,0,0,0,839,810,571,279
250235061023,32,0,507,234,0,0,96,0,288,288,1621,1237,734,357
250235061024,61,46,958,272,27,0,20,0,22,279,2062,1993,813,393
250235061025,14,0,222,73,0,1,1,0,0,47,527,525,361,173
250235062021,21,10,517,96,0,0,0,0,37,95,1181,1144,660,306
250235062022,17,27,435,219,58,0,12,0,15,36,1454,1369,674,327
250235062031,41,115,879,374,0,0,29,0,178,287,2491,2284,1082,535
250235062032,21,0,453,142,0,0,0,0,20,12,1401,1381,716,353
250235062033,25,0,549,93,0,0,0,0,0,105,1394,1394,907,444
250235062041,12,32,744,185,0,0,40,0,18,116,2094,2036,951,450
250235062042,13,83,817,284,0,21,0,0,16,140,2038,2001,897,444
250235062043,8,23,482,84,0,17,35,0,0,82,1058,1006,584,273
250235071011,49,18,849,304,69,0,44,0,15,115,2464,2336,1102,495
250235071012,33,9,568,136,0,22,0,0,0,74,1430,1408,622,288
250235071013,29,60,508,263,79,0,16,0,20,186,1731,1616,721,345
250235071031,7,0,394,220,0,0,17,0,0,25,1117,1100,519,250
250235071032,7,16,392,224,74,0,4,0,0,11,1365,1287,496,245
250235071033,7,21,364,101,0,0,45,0,0,0,893,848,401,195
250235071034,9,8,465,137,2,0,0,0,0,45,1131,1129,391,182
250235071041,3,0,718,337,27,33,0,0,9,57,2286,2217,952,451
250235071042,3,73,872,288,0,0,0,0,9,121,2160,2151,862,421
250235071043,2,6,460,90,17,0,16,0,0,0,1126,1093,459,215
250235081011,30,16,652,264,0,0,82,0,126,38,1901,1693,923,431
250235081012,16,11,365,97,29,0,0,0,0,0,917,888,521,242
250235081013,13,0,283,56,0,0,10,0,0,4,591,581,458,220
250235081014,39,94,850,306,0,57,0,0,142,49,2342,2143,1077,516
250235081015,15,0,342,93,78,0,10,0,80,0,1184,1016,585,263
250235081021,7,64,666,225,16,9,76,0,38,175,1967,1828,1012,485
250235081022,8,56,801,236,0,0,8,0,22,34,2025,1995,1098,548
250235081023,4,15,409,105,11,9,0,0,17,10,1017,980,635,289
250235082001,13,45,463,178,64,0,47,0,0,17,1472,1361,800,394
250235082002,32,36,1140,436,57,0,0,0,43,114,3258,3158,1511,718
250235082003,14,17,518,147,16,21,0,0,24,99,1630,1569,1069,523
250235091011,13,94,690,312,7,5,38,0,32,182,2136,2054,1292,620
250235091012,13,0,656,191,35,0,8,0,68,16,1713,1602,918,464
250235091013,10,58,510,264,13,0,12,0,29,296,1795,1741,812,385
250235091014,12,147,627,311,0,0,122,0,86,87,1871,1663,741,356
250235091021,39,19,710,181,0,0,0,0,35,116,1675,1640,944,449
250235091022,22,20,400,159,0,0,0,0,0,78,1256,1256,598,302
250235091023,12,0,225,29,0,0,3,0,0,3,475,472,428,208
250235091024,35,0,634,172,0,134,46,0,22,0,1511,1309,983,456
250235091025,22,0,407,50,0,0,27,0,0,27,949,922,441,209
250235101001,34,40,541,182,0,304,101,0,0,113,1297,892,801,424
250235101002,23,40,364,126,0,124,30,0,133,45,1045,758,627,346
250235101003,14,0,233,51,0,157,144,0,78,0,752,373,476,246
250235101004,28,36,443,144,20,686,167,0,294,42,1619,452,785,433
250235102001,72,140,716,360,0,601,151,0,326,0,2509,1431,969,529
250235102002,34,0,343,50,61,199,0,0,0,0,921,661,665,373
250235102003,19,10,189,44,0,165,0,0,0,0,448,283,389,223
250235102004,72,68,714,337,78,771,85,0,527,272,2166,705,1333,740
250235103001,112,139,479,237,0,863,283,0,99,240,1543,298,885,544
250235103002,46,23,197,68,0,187,240,0,161,119,659,71,300,181
250235103003,160,135,683,252,23,1045,319,44,335,450,1999,233,907,540
250235104001,43,85,213,143,0,292,0,0,241,222,765,232,479,283
250235104002,52,35,256,112,0,382,61,0,239,314,853,171,385,220
250235104003,74,145,366,242,0,700,37,0,444,335,1357,176,673,388
250235104004,50,59,248,109,34,414,51,0,43,108,604,62,444,265
250235105011,28,17,262,92,0,545,0,0,51,16,852,256,327,181
250235105012,87,82,820,240,87,561,242,0,383,190,2139,866,1430,797
250235105021,91,148,334,216,0,346,382,0,216,273,1163,219,544,322
250235105022,163,89,601,104,0,570,16,0,41,374,1112,485,713,418
250235105023,160,62,590,166,68,1094,61,0,31,642,1649,395,681,408
250235105024,45,0,168,50,0,323,56,0,0,19,595,216,272,158
250235105025,246,102,905,118,0,701,151,0,11,102,1436,573,849,488
250235105031,115,264,843,544,105,1054,252,43,241,677,2192,497,1062,625
250235105032,58,42,429,164,38,684,196,0,83,206,1371,370,593,341
250235105033,53,29,393,91,11,228,5,0,64,136,1322,1014,672,379
250235106001,6,19,297,100,6,511,44,0,39,20,964,364,445,230
250235106002,6,0,289,82,0,120,119,0,23,47,1015,753,603,299
250235106003,7,0,350,137,12,250,145,0,119,14,1156,630,613,313
250235107001,56,171,407,247,0,866,316,0,0,18,1271,89,853,493
250235107002,37,57,270,138,0,657,0,0,145,182,897,95,309,181
250235107003,31,67,228,110,0,375,68,0,0,43,767,324,412,247
250235107004,58,42,424,114,46,469,16,0,146,109,1142,465,610,349
250235107005,24,72,180,85,56,145,0,0,0,10,409,208,366,207
250235107006,61,56,449,215,0,400,156,0,174,376,1606,876,639,357
250235108001,35,21,249,110,0,359,292,0,199,432,850,0,492,282
250235108002,51,79,361,125,0,570,275,0,294,137,1282,143,450,279
250235108003,41,98,289,132,0,399,227,0,46,240,820,148,453,265
250235108004,81,109,571,230,4,1137,309,0,278,476,1874,146,784,480
250235108005,19,0,138,40,19,143,41,0,142,0,383,38,403,244
250235108006,69,69,487,225,50,604,272,0,714,30,1804,164,772,454
250235109001,111,0,195,0,0,61,0,0,59,65,288,168,194,111
250235109002,185,32,324,52,0,513,136,0,15,475,773,109,526,305
250235109003,271,131,475,153,12,451,148,0,147,565,1154,396,548,313
250235110001,37,56,237,164,0,591,12,0,97,134,904,204,354,210
250235110002,132,179,824,318,0,981,282,0,268,606,2138,607,1405,826
250235111001,8,56,303,117,0,184,0,0,64,47,803,555,530,278
250235111002,5,20,185,40,0,157,0,0,0,112,447,290,364,208
250235111003,11,51,428,198,10,301,107,0,68,138,1526,1040,906,506
250235111004,7,51,284,145,0,57,362,0,0,154,720,301,354,207
250235111005,6,17,248,89,0,244,271,0,125,33,918,278,349,196
250235111006,6,22,239,83,162,348,74,0,55,0,906,267,413,238
250235112001,115,13,443,71,0,323,41,0,56,284,864,444,524,294
250235112002,113,72,436,102,0,359,58,0,123,46,1230,690,652,381
250235112003,145,208,559,408,0,1041,271,0,321,348,1838,205,775,448
250235112004,40,8,155,89,0,129,116,0,7,36,746,494,363,196
250235112005,28,20,111,36,0,100,0,0,17,0,349,232,348,194
250235113011,43,59,341,117,0,439,82,21,297,235,1036,197,675,406
250235113012,20,32,163,74,39,200,54,0,51,0,500,156,372,218
250235113013,47,89,372,131,0,319,211,0,220,280,1140,390,629,346
250235113014,72,81,568,267,0,626,334,69,198,170,1751,524,824,483
250235113015,25,43,197,79,24,190,51,0,15,71,746,466,469,262
250235113021,30,54,213,103,6,1,86,0,137,183,663,433,361,183
250235113022,26,18,186,26,0,216,0,0,0,0,416,200,402,216
250235113023,58,60,406,163,0,368,252,22,27,201,1284,615,729,395
250235113024,45,100,315,147,7,451,97,0,122,196,815,138,472,280
250235114001,29,126,250,169,0,753,72,0,208,151,1044,11,495,302
250235114002,29,93,248,201,0,676,93,0,143,221,1056,144,440,261
250235114003,28,0,244,155,0,471,206,0,76,70,918,165,399,225
250235114004,53,152,454,236,0,825,222,0,201,385,1389,141,672,394
250235115001,37,66,290,131,0,688,157,0,245,100,1139,49,574,323
250235115002,44,81,338,154,0,540,49,0,317,278,993,87,483,278
250235115003,69,116,531,239,94,1199,283,0,49,422,1767,142,818,475
250235115004,45,94,352,207,0,501,250,0,196,273,1242,295,587,339
250235116001,114,109,546,151,0,1111,228,0,0,403,1602,263,661,375
250235116002,48,66,231,180,141,200,59,0,410,241,810,0,359,214
250235116003,112,23,538,107,19,751,50,0,0,313,1112,292,681,385
250235116004,45,12,218,108,0,84,86,0,139,0,576,267,345,195
250235116005,50,25,241,65,29,72,32,0,12,43,501,356,507,283
250235116006,109,109,524,164,0,532,216,0,239,148,1495,508,1035,602
250235116007,54,11,258,25,19,0,0,0,0,0,591,572,328,177
250235117011,13,0,197,16,108,139,7,0,0,25,486,232,431,231
250235117012,32,31,479,87,32,184,27,0,69,39,973,661,868,457
250235117013,21,25,323,137,7,657,0,0,73,12,1166,429,472,257
250235117014,18,40,279,86,28,103,93,0,112,85,869,533,559,317
250235117015,12,0,186,61,10,234,16,0,0,5,585,325,409,223
250235117021,21,8,546,106,47,281,36,0,44,5,1494,1086,814,436
250235117022,14,21,358,129,16,295,61,0,35,36,1055,648,628,323
250235201001,8,13,753,212,112,0,74,0,78,68,2004,1740,990,497
250235201002,6,70,554,234,0,66,0,0,41,0,1410,1303,503,253
250235201003,8,35,737,298,94,0,0,0,96,48,2051,1861,1030,525
250235201004,5,88,495,174,65,25,99,0,21,18,1387,1177,804,400
250235202011,12,11,244,48,0,0,68,0,49,0,620,503,428,218
250235202012,40,56,762,135,96,42,10,0,136,250,1501,1217,796,409
250235202013,32,41,616,192,99,12,11,0,39,34,1840,1679,939,483
250235202021,21,0,506,53,48,93,23,0,0,76,1106,942,569,288
250235202022,31,42,754,280,49,0,0,0,0,16,2099,2050,1117,556
250235202023,41,61,992,261,42,23,54,0,65,97,2312,2128,1329,660
250235211011,11,53,390,185,25,0,9,0,45,102,978,899,412,196
250235211012,10,15,358,82,0,0,0,0,0,30,891,891,419,208
250235211013,14,15,498,191,32,30,8,0,0,53,1513,1443,1072,510
250235211014,11,29,413,114,0,58,0,0,0,38,1085,1027,595,287
250235211021,20,41,577,228,0,10,31,0,116,227,1532,1375,847,422
250235211022,23,138,659,327,0,21,97,0,32,107,2086,1936,1036,522
250235212011,22,0,300,131,7,10,3,0,9,50,1052,1023,593,293
250235212012,43,70,571,155,8,10,52,0,22,90,1419,1327,678,338
250235212013,25,25,330,69,0,0,9,0,10,7,745,726,491,251
250235212021,3,61,436,183,0,0,0,0,27,49,1137,1110,767,366
250235212022,1,32,250,117,0,0,0,0,0,9,734,734,499,236
