service_date,line,estimated_boardings,ObjectId
2020/08/07 04:00:00+00,Fitchburg,559,506
2020/08/07 04:00:00+00,Greenbush,333,507
2020/08/07 04:00:00+00,Fairmount,427,508
2020/08/10 04:00:00+00,Providence/Stoughton,3222.5,509
2020/08/10 04:00:00+00,Newburyport/Rockport,1648,510
2020/08/10 04:00:00+00,Framingham/Worcester,1410,511
2020/08/10 04:00:00+00,Franklin/Foxboro,1417,512
2020/08/10 04:00:00+00,Middleborough/Lakeville,848.5,513
2020/08/10 04:00:00+00,Lowell,934,514
2020/08/10 04:00:00+00,Haverhill,683,515
2020/08/10 04:00:00+00,Kingston,632,516
2020/08/10 04:00:00+00,Needham,725,517
2020/08/10 04:00:00+00,Fitchburg,576,518
2020/08/10 04:00:00+00,Greenbush,329.5,519
2020/08/10 04:00:00+00,Fairmount,479.5,520
2020/08/11 04:00:00+00,Providence/Stoughton,3221.5,521
2020/08/11 04:00:00+00,Newburyport/Rockport,1636,522
2020/08/11 04:00:00+00,Framingham/Worcester,1260,523
2020/08/11 04:00:00+00,Franklin/Foxboro,1546.5,524
2020/08/11 04:00:00+00,Middleborough/Lakeville,919,525
2020/08/11 04:00:00+00,Lowell,924,526
2020/08/11 04:00:00+00,Haverhill,687,527
2020/08/11 04:00:00+00,Kingston,704.5,528
2020/08/11 04:00:00+00,Needham,1041.5,529
2020/08/11 04:00:00+00,Fitchburg,689,530
2020/08/11 04:00:00+00,Greenbush,348.5,531
2020/08/11 04:00:00+00,Fairmount,503.5,532
2020/08/12 04:00:00+00,Providence/Stoughton,3253,533
2020/08/12 04:00:00+00,Newburyport/Rockport,1910,534
2020/08/12 04:00:00+00,Framingham/Worcester,1444,535
2020/08/12 04:00:00+00,Franklin/Foxboro,1526.5,536
2020/08/12 04:00:00+00,Middleborough/Lakeville,949.5,537
2020/08/12 04:00:00+00,Lowell,1149,538
2020/08/12 04:00:00+00,Haverhill,688,539
2020/08/12 04:00:00+00,Kingston,698,540
2020/08/12 04:00:00+00,Needham,1111.5,541
2020/08/12 04:00:00+00,Fitchburg,696,542
2020/08/12 04:00:00+00,Greenbush,344.5,543
2020/08/12 04:00:00+00,Fairmount,564.5,544
2020/08/13 04:00:00+00,Providence/Stoughton,3096,545
2020/08/13 04:00:00+00,Newburyport/Rockport,2088,546
2020/08/13 04:00:00+00,Framingham/Worcester,1322,547
2020/08/13 04:00:00+00,Franklin/Foxboro,1261,548
2020/08/13 04:00:00+00,Middleborough/Lakeville,935.5,549
2020/08/13 04:00:00+00,Lowell,1109,550
2020/08/13 04:00:00+00,Haverhill,1107,551
2020/08/13 04:00:00+00,Kingston,698,552
2020/08/13 04:00:00+00,Needham,806.5,553
2020/08/13 04:00:00+00,Fitchburg,705,554
2020/08/13 04:00:00+00,Greenbush,439,555
2020/08/13 04:00:00+00,Fairmount,491.5,556
2020/08/14 04:00:00+00,Providence/Stoughton,3167,557
2020/08/14 04:00:00+00,Newburyport/Rockport,1865,558
2020/08/14 04:00:00+00,Framingham/Worcester,1329,559
2020/08/14 04:00:00+00,Franklin/Foxboro,1385,560
2020/08/14 04:00:00+00,Middleborough/Lakeville,984.5,561
2020/08/14 04:00:00+00,Lowell,859,562
2020/08/14 04:00:00+00,Haverhill,892,563
2020/08/14 04:00:00+00,Kingston,676,564
2020/08/14 04:00:00+00,Needham,945,565
2020/08/14 04:00:00+00,Fitchburg,716,566
2020/08/14 04:00:00+00,Greenbush,378,567
2020/08/14 04:00:00+00,Fairmount,475,568
2020/08/17 04:00:00+00,Providence/Stoughton,3295,569
2020/08/17 04:00:00+00,Newburyport/Rockport,1720,570
2020/08/17 04:00:00+00,Framingham/Worcester,1330,571
2020/08/17 04:00:00+00,Franklin/Foxboro,1271.5,572
2020/08/17 04:00:00+00,Middleborough/Lakeville,903,573
2020/08/17 04:00:00+00,Lowell,935,574
2020/08/17 04:00:00+00,Haverhill,703,575
2020/08/17 04:00:00+00,Kingston,662.5,576
2020/08/17 04:00:00+00,Needham,745.5,577
2020/08/17 04:00:00+00,Fitchburg,702,578
2020/08/17 04:00:00+00,Greenbush,406,579
2020/08/17 04:00:00+00,Fairmount,488.5,580
2020/08/18 04:00:00+00,Providence/Stoughton,3166,581
2020/08/18 04:00:00+00,Newburyport/Rockport,1780,582
2020/08/18 04:00:00+00,Framingham/Worcester,1259,583
2020/08/18 04:00:00+00,Franklin/Foxboro,1409,584
2020/08/18 04:00:00+00,Middleborough/Lakeville,971,585
2020/08/18 04:00:00+00,Lowell,894,586
2020/08/18 04:00:00+00,Haverhill,690.5,587
2020/08/18 04:00:00+00,Kingston,781.5,588
2020/08/18 04:00:00+00,Needham,941,589
2020/08/18 04:00:00+00,Fitchburg,711,590
2020/08/18 04:00:00+00,Greenbush,339.5,591
2020/08/18 04:00:00+00,Fairmount,445,592
2020/08/19 04:00:00+00,Providence/Stoughton,3207,593
2020/08/19 04:00:00+00,Newburyport/Rockport,1742,594
2020/08/19 04:00:00+00,Framingham/Worcester,1439,595
2020/08/19 04:00:00+00,Franklin/Foxboro,1394.5,596
2020/08/19 04:00:00+00,Middleborough/Lakeville,1219.5,597
2020/08/19 04:00:00+00,Lowell,869,598
2020/08/19 04:00:00+00,Haverhill,641,599
2020/08/19 04:00:00+00,Kingston,666,600
2020/08/25 04:00:00+00,Greenbush,386,601
2020/08/25 04:00:00+00,Fairmount,465.5,602
2020/08/26 04:00:00+00,Providence/Stoughton,3073.5,603
2020/08/26 04:00:00+00,Newburyport/Rockport,1789,604
2020/08/26 04:00:00+00,Framingham/Worcester,1460.5,605
2020/08/26 04:00:00+00,Franklin/Foxboro,1482,606
2020/08/26 04:00:00+00,Middleborough/Lakeville,870.5,607
2020/08/26 04:00:00+00,Lowell,1032,608
2020/08/26 04:00:00+00,Haverhill,798,609
2020/08/26 04:00:00+00,Kingston,749,610
2020/08/26 04:00:00+00,Needham,750,611
2020/08/26 04:00:00+00,Fitchburg,759,612
2020/08/26 04:00:00+00,Greenbush,355,613
2020/08/26 04:00:00+00,Fairmount,447.5,614
2020/08/27 04:00:00+00,Providence/Stoughton,2965,615
2020/08/27 04:00:00+00,Newburyport/Rockport,1660,616
2020/08/27 04:00:00+00,Framingham/Worcester,1482.5,617
2020/08/27 04:00:00+00,Franklin/Foxboro,1469,618
2020/08/27 04:00:00+00,Middleborough/Lakeville,944,619
2020/08/27 04:00:00+00,Lowell,999,620
2020/08/27 04:00:00+00,Haverhill,778,621
2020/08/27 04:00:00+00,Kingston,751,622
2020/08/27 04:00:00+00,Needham,731,623
2020/08/27 04:00:00+00,Fitchburg,625,624
2020/08/27 04:00:00+00,Greenbush,362,625
2020/08/27 04:00:00+00,Fairmount,459,626
2020/08/28 04:00:00+00,Providence/Stoughton,2549.5,627
2020/08/28 04:00:00+00,Newburyport/Rockport,1767,628
2020/08/28 04:00:00+00,Framingham/Worcester,1388.5,629
2020/08/28 04:00:00+00,Franklin/Foxboro,1390,630
2020/08/28 04:00:00+00,Middleborough/Lakeville,995.5,631
2020/08/28 04:00:00+00,Lowell,836,632
2020/08/28 04:00:00+00,Haverhill,641,633
2020/08/28 04:00:00+00,Kingston,671,634
2020/08/28 04:00:00+00,Needham,740,635
2020/08/28 04:00:00+00,Fitchburg,714,636
2020/08/28 04:00:00+00,Greenbush,338,637
2020/08/28 04:00:00+00,Fairmount,476.5,638
2020/08/31 04:00:00+00,Providence/Stoughton,2606.5,639
2020/08/31 04:00:00+00,Newburyport/Rockport,1834,640
2020/08/31 04:00:00+00,Framingham/Worcester,1150,641
2020/08/31 04:00:00+00,Franklin/Foxboro,1412,642
2020/08/31 04:00:00+00,Middleborough/Lakeville,974.5,643
2020/08/31 04:00:00+00,Lowell,892,644
2020/08/31 04:00:00+00,Haverhill,856,645
2020/08/31 04:00:00+00,Kingston,734,646
2020/08/31 04:00:00+00,Needham,502,647
2020/08/31 04:00:00+00,Fitchburg,737.5,648
2020/08/31 04:00:00+00,Greenbush,345,649
2020/08/31 04:00:00+00,Fairmount,442,650
2020/09/07 04:00:00+00,Framingham/Worcester,1621.5,651
2020/09/07 04:00:00+00,Franklin/Foxboro,1663.5,652
2020/09/07 04:00:00+00,Middleborough/Lakeville,965.5,653
2020/09/07 04:00:00+00,Lowell,999.5,654
2020/09/07 04:00:00+00,Haverhill,753.5,655
2020/09/07 04:00:00+00,Kingston,776.5,656
2020/09/07 04:00:00+00,Needham,579,657
2020/09/07 04:00:00+00,Fitchburg,746.5,658
2020/09/07 04:00:00+00,Greenbush,374,659
2020/09/07 04:00:00+00,Fairmount,374,660
2020/09/08 04:00:00+00,Providence/Stoughton,2872.5,661
2020/09/08 04:00:00+00,Newburyport/Rockport,1741,662
2020/09/08 04:00:00+00,Framingham/Worcester,1678,663
2020/09/08 04:00:00+00,Franklin/Foxboro,1642,664
2020/09/08 04:00:00+00,Middleborough/Lakeville,973,665
2020/09/08 04:00:00+00,Lowell,1022,666
2020/09/08 04:00:00+00,Haverhill,824,667
2020/09/08 04:00:00+00,Kingston,844.5,668
2020/09/08 04:00:00+00,Needham,634,669
2020/09/08 04:00:00+00,Fitchburg,613,670
2020/09/08 04:00:00+00,Greenbush,431,671
2020/09/08 04:00:00+00,Fairmount,382,672
2020/09/09 04:00:00+00,Providence/Stoughton,3068,673
2020/09/09 04:00:00+00,Newburyport/Rockport,1717.5,674
2020/09/09 04:00:00+00,Framingham/Worcester,1990.5,675
2020/09/09 04:00:00+00,Franklin/Foxboro,1625.5,676
2020/09/09 04:00:00+00,Middleborough/Lakeville,1021,677
2020/09/09 04:00:00+00,Lowell,1086.5,678
2020/09/09 04:00:00+00,Haverhill,801.5,679
2020/09/09 04:00:00+00,Kingston,842,680
2020/09/09 04:00:00+00,Needham,788.5,681
2020/09/09 04:00:00+00,Fitchburg,634.5,682
2020/09/09 04:00:00+00,Greenbush,373,683
2020/09/09 04:00:00+00,Fairmount,375.5,684
2020/09/10 04:00:00+00,Providence/Stoughton,3145.5,685
2020/09/10 04:00:00+00,Newburyport/Rockport,1593.5,686
2020/09/10 04:00:00+00,Framingham/Worcester,2038,687
2020/09/10 04:00:00+00,Franklin/Foxboro,1818.5,688
2020/09/10 04:00:00+00,Middleborough/Lakeville,1083,689
2020/09/10 04:00:00+00,Lowell,1045.5,690
2020/09/10 04:00:00+00,Haverhill,706.5,691
2020/09/10 04:00:00+00,Kingston,810,692
2020/09/10 04:00:00+00,Needham,737,693
2020/09/10 04:00:00+00,Fitchburg,645,694
2020/09/10 04:00:00+00,Greenbush,378,695
2020/09/10 04:00:00+00,Fairmount,347,696
2020/09/11 04:00:00+00,Providence/Stoughton,3085,697
2020/09/11 04:00:00+00,Newburyport/Rockport,1697.5,698
2020/09/11 04:00:00+00,Framingham/Worcester,1891,699
2020/09/11 04:00:00+00,Franklin/Foxboro,1708,700
2020/09/17 04:00:00+00,Haverhill,792,701
2020/09/17 04:00:00+00,Kingston,840,702
2020/09/17 04:00:00+00,Needham,760,703
2020/09/17 04:00:00+00,Fitchburg,704,704
2020/09/17 04:00:00+00,Greenbush,452.5,705
2020/09/17 04:00:00+00,Fairmount,370,706
2020/09/18 04:00:00+00,Providence/Stoughton,3442,707
2020/09/18 04:00:00+00,Newburyport/Rockport,1617,708
2020/09/18 04:00:00+00,Framingham/Worcester,2205,709
2020/09/18 04:00:00+00,Franklin/Foxboro,1647,710
2020/09/18 04:00:00+00,Middleborough/Lakeville,1050,711
2020/09/18 04:00:00+00,Lowell,1078,712
2020/09/18 04:00:00+00,Haverhill,760,713
2020/09/18 04:00:00+00,Kingston,777,714
2020/09/18 04:00:00+00,Needham,715,715
2020/09/18 04:00:00+00,Fitchburg,642.5,716
2020/09/18 04:00:00+00,Greenbush,388,717
2020/09/18 04:00:00+00,Fairmount,422,718
2020/09/21 04:00:00+00,Providence/Stoughton,3636,719
2020/09/21 04:00:00+00,Newburyport/Rockport,1661,720
2020/09/21 04:00:00+00,Framingham/Worcester,1725.5,721
2020/09/21 04:00:00+00,Franklin/Foxboro,1505.5,722
2020/09/21 04:00:00+00,Middleborough/Lakeville,1020,723
2020/09/21 04:00:00+00,Lowell,1111,724
2020/09/21 04:00:00+00,Haverhill,746,725
2020/09/21 04:00:00+00,Kingston,734,726
2020/09/21 04:00:00+00,Needham,649,727
2020/09/21 04:00:00+00,Fitchburg,610,728
2020/09/21 04:00:00+00,Greenbush,458,729
2020/09/21 04:00:00+00,Fairmount,429,730
2020/09/22 04:00:00+00,Providence/Stoughton,3370,731
2020/09/22 04:00:00+00,Newburyport/Rockport,1821,732
2020/09/22 04:00:00+00,Framingham/Worcester,1647.5,733
2020/09/22 04:00:00+00,Franklin/Foxboro,1671,734
2020/09/22 04:00:00+00,Middleborough/Lakeville,1219,735
2020/09/22 04:00:00+00,Lowell,1093,736
2020/09/22 04:00:00+00,Haverhill,822,737
2020/09/22 04:00:00+00,Kingston,889.5,738
2020/09/22 04:00:00+00,Needham,702.5,739
2020/09/22 04:00:00+00,Fitchburg,645,740
2020/09/22 04:00:00+00,Greenbush,470,741
2020/09/22 04:00:00+00,Fairmount,402.5,742
2020/09/23 04:00:00+00,Providence/Stoughton,3479.5,743
2020/09/23 04:00:00+00,Newburyport/Rockport,1814.5,744
2020/09/23 04:00:00+00,Framingham/Worcester,1969.5,745
2020/09/23 04:00:00+00,Franklin/Foxboro,1778,746
2020/09/23 04:00:00+00,Middleborough/Lakeville,1152,747
2020/09/23 04:00:00+00,Lowell,1152,748
2020/09/23 04:00:00+00,Haverhill,780,749
2020/09/23 04:00:00+00,Kingston,838,750
2020/09/11 04:00:00+00,Middleborough/Lakeville,1217,751
2020/09/11 04:00:00+00,Lowell,1031.5,752
2020/09/11 04:00:00+00,Haverhill,778,753
2020/09/11 04:00:00+00,Kingston,746,754
2020/09/11 04:00:00+00,Needham,681.5,755
2020/09/11 04:00:00+00,Fitchburg,652.5,756
2020/09/11 04:00:00+00,Greenbush,341,757
2020/09/11 04:00:00+00,Fairmount,385.5,758
2020/09/14 04:00:00+00,Providence/Stoughton,3100.5,759
2020/09/14 04:00:00+00,Newburyport/Rockport,1821,760
2020/09/14 04:00:00+00,Framingham/Worcester,1793,761
2020/09/14 04:00:00+00,Franklin/Foxboro,1576.5,762
2020/09/14 04:00:00+00,Middleborough/Lakeville,948,763
2020/09/14 04:00:00+00,Lowell,1172,764
2020/09/14 04:00:00+00,Haverhill,762,765
2020/09/14 04:00:00+00,Kingston,801,766
2020/09/14 04:00:00+00,Needham,816,767
2020/09/14 04:00:00+00,Fitchburg,652.5,768
2020/09/14 04:00:00+00,Greenbush,363,769
2020/09/14 04:00:00+00,Fairmount,388,770
2020/09/15 04:00:00+00,Providence/Stoughton,3178,771
2020/09/15 04:00:00+00,Newburyport/Rockport,1821,772
2020/09/15 04:00:00+00,Framingham/Worcester,1986,773
2020/09/15 04:00:00+00,Franklin/Foxboro,1858,774
2020/09/15 04:00:00+00,Middleborough/Lakeville,1092,775
2020/09/15 04:00:00+00,Lowell,1123,776
2020/09/15 04:00:00+00,Haverhill,797,777
2020/09/15 04:00:00+00,Kingston,806,778
2020/09/15 04:00:00+00,Needham,727,779
2020/09/15 04:00:00+00,Fitchburg,615.5,780
2020/09/15 04:00:00+00,Greenbush,452,781
2020/09/15 04:00:00+00,Fairmount,365,782
2020/09/16 04:00:00+00,Providence/Stoughton,3377,783
2020/09/16 04:00:00+00,Newburyport/Rockport,1914,784
2020/09/16 04:00:00+00,Framingham/Worcester,2202.5,785
2020/09/16 04:00:00+00,Franklin/Foxboro,1818.5,786
2020/09/16 04:00:00+00,Middleborough/Lakeville,1090,787
2020/09/16 04:00:00+00,Lowell,1143,788
2020/09/16 04:00:00+00,Haverhill,765.5,789
2020/09/16 04:00:00+00,Kingston,906.5,790
2020/09/16 04:00:00+00,Needham,727,791
2020/09/16 04:00:00+00,Fitchburg,593,792
2020/09/16 04:00:00+00,Greenbush,401,793
2020/09/16 04:00:00+00,Fairmount,393,794
2020/09/17 04:00:00+00,Providence/Stoughton,3711.5,795
2020/09/17 04:00:00+00,Newburyport/Rockport,1747,796
2020/09/17 04:00:00+00,Framingham/Worcester,1918.5,797
2020/09/17 04:00:00+00,Franklin/Foxboro,2006.5,798
2020/09/17 04:00:00+00,Middleborough/Lakeville,1110,799
2020/09/17 04:00:00+00,Lowell,1098,800
2020/10/16 04:00:00+00,Middleborough/Lakeville,1084,801
2020/10/16 04:00:00+00,Lowell,1056,802
2020/10/16 04:00:00+00,Haverhill,780,803
2020/10/16 04:00:00+00,Kingston,720,804
2020/10/16 04:00:00+00,Needham,861,805
2020/10/16 04:00:00+00,Fitchburg,697,806
2020/10/16 04:00:00+00,Greenbush,502,807
2020/10/06 04:00:00+00,Providence/Stoughton,3363.5,808
2020/10/16 04:00:00+00,Fairmount,338.5,809
2020/10/19 04:00:00+00,Providence/Stoughton,3555.5,810
2020/10/19 04:00:00+00,Newburyport/Rockport,2115.5,811
2020/10/06 04:00:00+00,Newburyport/Rockport,2337.5,812
2020/09/23 04:00:00+00,Needham,756.5,813
2020/10/19 04:00:00+00,Framingham/Worcester,2093.5,814
2020/10/06 04:00:00+00,Framingham/Worcester,1727,815
2020/09/23 04:00:00+00,Fitchburg,638,816
2020/09/29 04:00:00+00,Greenbush,579,817
2020/10/19 04:00:00+00,Franklin/Foxboro,1829,818
2020/10/06 04:00:00+00,Franklin/Foxboro,1795.5,819
2020/09/23 04:00:00+00,Greenbush,471,820
2020/09/29 04:00:00+00,Fairmount,402,821
2020/10/19 04:00:00+00,Middleborough/Lakeville,1080,822
2020/10/06 04:00:00+00,Middleborough/Lakeville,1127,823
2020/09/23 04:00:00+00,Fairmount,408,824
2020/09/30 04:00:00+00,Providence/Stoughton,3602.5,825
2020/10/19 04:00:00+00,Lowell,1296,826
2020/10/06 04:00:00+00,Lowell,1260.5,827
2020/09/24 04:00:00+00,Providence/Stoughton,3484,828
2020/09/30 04:00:00+00,Newburyport/Rockport,1952,829
2020/10/19 04:00:00+00,Haverhill,862,830
2020/10/06 04:00:00+00,Haverhill,858,831
2020/09/24 04:00:00+00,Newburyport/Rockport,1827.5,832
2020/09/30 04:00:00+00,Framingham/Worcester,1757,833
2020/10/19 04:00:00+00,Kingston,808,834
2020/10/06 04:00:00+00,Kingston,878,835
2020/09/24 04:00:00+00,Framingham/Worcester,1911,836
2020/09/30 04:00:00+00,Franklin/Foxboro,1835,837
2020/10/19 04:00:00+00,Needham,905.5,838
2020/10/06 04:00:00+00,Needham,817,839
2020/09/24 04:00:00+00,Franklin/Foxboro,1791.5,840
2020/09/30 04:00:00+00,Middleborough/Lakeville,1085,841
2020/10/19 04:00:00+00,Fitchburg,751,842
2020/10/06 04:00:00+00,Fitchburg,760,843
2020/09/24 04:00:00+00,Middleborough/Lakeville,1114,844
2020/09/30 04:00:00+00,Lowell,1142.5,845
2020/10/19 04:00:00+00,Greenbush,400,846
2020/10/06 04:00:00+00,Greenbush,440,847
2020/09/24 04:00:00+00,Lowell,1158,848
2020/09/30 04:00:00+00,Haverhill,786,849
2020/10/19 04:00:00+00,Fairmount,355.5,850
2020/10/06 04:00:00+00,Fairmount,438.5,851
2020/09/24 04:00:00+00,Haverhill,754,852
2020/09/30 04:00:00+00,Kingston,902,853
2020/10/20 04:00:00+00,Providence/Stoughton,3660,854
2020/10/07 04:00:00+00,Providence/Stoughton,3600.5,855
2020/09/24 04:00:00+00,Kingston,1020,856
2020/09/30 04:00:00+00,Needham,747.5,857
2020/10/20 04:00:00+00,Newburyport/Rockport,2240,858
2020/10/07 04:00:00+00,Newburyport/Rockport,2264.5,859
2020/09/24 04:00:00+00,Needham,673,860
2020/09/30 04:00:00+00,Fitchburg,712,861
2020/10/20 04:00:00+00,Framingham/Worcester,2016.5,862
2020/10/07 04:00:00+00,Framingham/Worcester,1635.5,863
2020/09/24 04:00:00+00,Fitchburg,689,864
2020/09/30 04:00:00+00,Greenbush,532,865
2020/09/30 04:00:00+00,Fairmount,370.5,866
2020/10/01 04:00:00+00,Providence/Stoughton,3360.5,867
2020/10/01 04:00:00+00,Newburyport/Rockport,2045.5,868
2020/10/01 04:00:00+00,Framingham/Worcester,1709.5,869
2020/10/01 04:00:00+00,Franklin/Foxboro,1779.5,870
2020/10/01 04:00:00+00,Middleborough/Lakeville,1144,871
2020/10/01 04:00:00+00,Lowell,1123,872
2020/10/01 04:00:00+00,Haverhill,794,873
2020/10/01 04:00:00+00,Kingston,890,874
2020/10/01 04:00:00+00,Needham,722,875
2020/10/01 04:00:00+00,Fitchburg,729.5,876
2020/10/01 04:00:00+00,Greenbush,569.5,877
2020/10/01 04:00:00+00,Fairmount,426.5,878
2020/10/02 04:00:00+00,Providence/Stoughton,3233,879
2020/10/02 04:00:00+00,Newburyport/Rockport,2007,880
2020/10/02 04:00:00+00,Framingham/Worcester,1900.5,881
2020/10/02 04:00:00+00,Franklin/Foxboro,1817,882
2020/10/02 04:00:00+00,Middleborough/Lakeville,1016,883
2020/10/02 04:00:00+00,Lowell,1171.5,884
2020/10/02 04:00:00+00,Haverhill,767,885
2020/10/02 04:00:00+00,Kingston,768,886
2020/10/02 04:00:00+00,Needham,701.5,887
2020/10/02 04:00:00+00,Fitchburg,834.5,888
2020/10/02 04:00:00+00,Greenbush,416.5,889
2020/10/02 04:00:00+00,Fairmount,416.5,890
2020/10/05 04:00:00+00,Providence/Stoughton,3232.5,891
2020/10/05 04:00:00+00,Newburyport/Rockport,2174,892
2020/10/05 04:00:00+00,Framingham/Worcester,1792.5,893
2020/10/05 04:00:00+00,Franklin/Foxboro,1698.5,894
2020/10/05 04:00:00+00,Middleborough/Lakeville,1053,895
2020/10/05 04:00:00+00,Lowell,1142,896
2020/10/05 04:00:00+00,Haverhill,849,897
2020/10/05 04:00:00+00,Kingston,849,898
2020/10/05 04:00:00+00,Needham,646.5,899
2020/10/05 04:00:00+00,Fitchburg,804,900
2020/10/05 04:00:00+00,Greenbush,531,901
2020/10/05 04:00:00+00,Fairmount,450,902
2020/09/24 04:00:00+00,Greenbush,523.5,903
2020/09/24 04:00:00+00,Fairmount,489.5,904
2020/09/25 04:00:00+00,Providence/Stoughton,3596.5,905
2020/09/25 04:00:00+00,Newburyport/Rockport,1787,906
2020/09/25 04:00:00+00,Framingham/Worcester,2072,907
2020/09/25 04:00:00+00,Franklin/Foxboro,1790.5,908
2020/09/25 04:00:00+00,Middleborough/Lakeville,1047,909
2020/09/25 04:00:00+00,Lowell,1018.5,910
2020/09/25 04:00:00+00,Haverhill,741,911
2020/09/25 04:00:00+00,Kingston,731,912
2020/09/25 04:00:00+00,Needham,619,913
2020/09/25 04:00:00+00,Fitchburg,679,914
2020/09/25 04:00:00+00,Greenbush,563,915
2020/09/25 04:00:00+00,Fairmount,459,916
2020/09/28 04:00:00+00,Providence/Stoughton,3539.5,917
2020/09/28 04:00:00+00,Newburyport/Rockport,1730,918
2020/09/28 04:00:00+00,Framingham/Worcester,1934,919
2020/09/28 04:00:00+00,Franklin/Foxboro,1778.5,920
2020/09/28 04:00:00+00,Middleborough/Lakeville,1078,921
2020/09/28 04:00:00+00,Lowell,1104.5,922
2020/09/28 04:00:00+00,Haverhill,750,923
2020/09/28 04:00:00+00,Kingston,852,924
2020/09/28 04:00:00+00,Needham,777,925
2020/09/28 04:00:00+00,Fitchburg,633,926
2020/09/28 04:00:00+00,Greenbush,441,927
2020/09/28 04:00:00+00,Fairmount,359,928
2020/09/29 04:00:00+00,Providence/Stoughton,3533,929
2020/09/29 04:00:00+00,Newburyport/Rockport,2070,930
2020/10/20 04:00:00+00,Franklin/Foxboro,1966.5,931
2020/09/29 04:00:00+00,Framingham/Worcester,1922,932
2020/10/20 04:00:00+00,Middleborough/Lakeville,1095,933
2020/10/07 04:00:00+00,Franklin/Foxboro,1789.5,934
2020/09/29 04:00:00+00,Franklin/Foxboro,1981,935
2020/10/20 04:00:00+00,Lowell,1176,936
2020/10/07 04:00:00+00,Middleborough/Lakeville,1122,937
2020/09/29 04:00:00+00,Middleborough/Lakeville,1131,938
2020/10/20 04:00:00+00,Haverhill,950,939
2020/10/07 04:00:00+00,Lowell,1249,940
2020/09/29 04:00:00+00,Lowell,1180.5,941
2020/10/20 04:00:00+00,Kingston,920,942
2020/10/07 04:00:00+00,Haverhill,835.5,943
2020/09/29 04:00:00+00,Haverhill,777,944
2020/10/20 04:00:00+00,Needham,841.5,945
2020/10/07 04:00:00+00,Kingston,838.5,946
2020/09/29 04:00:00+00,Kingston,898,947
2020/10/20 04:00:00+00,Fitchburg,741,948
2020/10/07 04:00:00+00,Needham,847.5,949
2020/09/29 04:00:00+00,Needham,652,950
2020/10/20 04:00:00+00,Greenbush,465.5,951
2020/10/07 04:00:00+00,Fitchburg,725.5,952
2020/09/29 04:00:00+00,Fitchburg,715,953
2020/10/20 04:00:00+00,Fairmount,342,954
2020/10/07 04:00:00+00,Greenbush,510,955
2020/10/21 04:00:00+00,Providence/Stoughton,3293.5,956
2020/10/07 04:00:00+00,Fairmount,438,957
2020/10/21 04:00:00+00,Newburyport/Rockport,2258,958
2020/10/08 04:00:00+00,Providence/Stoughton,3410.5,959
2020/10/21 04:00:00+00,Framingham/Worcester,2036.5,960
2020/10/08 04:00:00+00,Newburyport/Rockport,2337,961
2020/10/21 04:00:00+00,Franklin/Foxboro,1750,962
2020/10/08 04:00:00+00,Framingham/Worcester,1469,963
2020/10/21 04:00:00+00,Middleborough/Lakeville,1119,964
2020/10/08 04:00:00+00,Franklin/Foxboro,1844,965
2020/10/21 04:00:00+00,Lowell,1174,966
2020/10/08 04:00:00+00,Middleborough/Lakeville,1304,967
2020/10/21 04:00:00+00,Haverhill,885,968
2020/10/21 04:00:00+00,Kingston,848.5,969
2020/10/08 04:00:00+00,Lowell,1320,970
2020/10/08 04:00:00+00,Haverhill,985,971
2020/10/08 04:00:00+00,Kingston,947,972
2020/10/08 04:00:00+00,Needham,706,973
2020/10/08 04:00:00+00,Fitchburg,915,974
2020/10/08 04:00:00+00,Greenbush,537,975
2020/10/08 04:00:00+00,Fairmount,434,976
2020/10/09 04:00:00+00,Providence/Stoughton,3686.5,977
2020/10/09 04:00:00+00,Newburyport/Rockport,2597,978
2020/10/09 04:00:00+00,Framingham/Worcester,1673,979
2020/10/09 04:00:00+00,Franklin/Foxboro,1784,980
